year_id,sex_id,age,pop_national,pop_dept_sum,diff_abs,diff_pct,flag_diff,flag_missing
1996,8507,59,59292,59292,0,0,FALSE,FALSE
1996,8507,60,57081,57081,0,0,FALSE,FALSE
1996,8507,61,54953,54953,0,0,FALSE,FALSE
1996,8507,62,52655,52655,0,0,FALSE,FALSE
1996,8507,63,50089,50089,0,0,FALSE,FALSE
1996,8507,64,47361,47361,0,0,FALSE,FALSE
1996,8507,65,44667,44667,0,0,FALSE,FALSE
1996,8507,66,41960,41960,0,0,FALSE,FALSE
1996,8507,67,39387,39387,0,0,FALSE,FALSE
1996,8507,68,37041,37041,0,0,FALSE,FALSE
1996,8507,69,34847,34847,0,0,FALSE,FALSE
1996,8507,70,32656,32656,0,0,FALSE,FALSE
1996,8507,71,30524,30524,0,0,FALSE,FALSE
1996,8507,72,28335,28335,0,0,FALSE,FALSE
1996,8507,73,26028,26028,0,0,FALSE,FALSE
1996,8507,74,23676,23676,0,0,FALSE,FALSE
1996,8507,75,21412,21412,0,0,FALSE,FALSE
1996,8507,76,19203,19203,0,0,FALSE,FALSE
1996,8507,77,17158,17158,0,0,FALSE,FALSE
1996,8507,78,15340,15340,0,0,FALSE,FALSE
1996,8507,79,13701,13701,0,0,FALSE,FALSE
1996,8507,80,9595,9596,-1,-0.0104210087536474,FALSE,FALSE
1996,8507,81,8663,8663,0,0,FALSE,FALSE
1996,8507,82,7739,7739,0,0,FALSE,FALSE
1996,8507,83,6835,6839,-4,-0.0584880830530779,FALSE,FALSE
1996,8507,84,5964,5960,4,0.0671140939597315,FALSE,FALSE
1996,8507,85,5137,5137,0,0,FALSE,FALSE
1996,8507,86,4340,4339,1,0.0230467849734962,FALSE,FALSE
1996,8507,87,3610,3611,-1,-0.027693159789532,FALSE,FALSE
1996,8507,88,2955,2954,1,0.03385240352065,FALSE,FALSE
1996,8507,89,2376,2377,-1,-0.0420698359276399,FALSE,FALSE
1996,8507,90,1875,1874,1,0.0533617929562433,FALSE,FALSE
1996,8507,91,1471,1472,-1,-0.0679347826086957,FALSE,FALSE
1996,8507,92,1130,1131,-1,-0.0884173297966401,FALSE,FALSE
1996,8507,93,850,852,-2,-0.234741784037559,TRUE,FALSE
1996,8507,94,623,622,1,0.160771704180064,TRUE,FALSE
1996,8507,95,446,447,-1,-0.223713646532438,TRUE,FALSE
1996,8507,96,321,321,0,0,FALSE,FALSE
1996,8507,97,226,227,-1,-0.440528634361233,TRUE,FALSE
1996,8507,98,155,158,-3,-1.89873417721519,TRUE,FALSE
1996,8507,99,104,107,-3,-2.80373831775701,TRUE,FALSE
1996,8507,100,68,69,-1,-1.44927536231884,TRUE,FALSE
1996,8507,101,43,44,-1,-2.27272727272727,TRUE,FALSE
1996,8507,102,26,25,1,4,TRUE,FALSE
1996,8507,103,16,13,3,23.0769230769231,TRUE,FALSE
1996,8507,104,9,8,1,12.5,TRUE,FALSE
1996,8507,105,5,1,4,400,TRUE,FALSE
1996,8507,106,3,1,2,200,TRUE,FALSE
1996,8507,107,1,0,1,,FALSE,FALSE
1996,8507,108,1,0,1,,FALSE,FALSE
1996,8507,109,0,0,0,,FALSE,FALSE
1996,8507,110,0,0,0,,FALSE,FALSE
1996,8532,0,303320,303320,0,0,FALSE,FALSE
1996,8532,1,303016,303016,0,0,FALSE,FALSE
1996,8532,2,303882,303882,0,0,FALSE,FALSE
1996,8532,3,304518,304518,0,0,FALSE,FALSE
1996,8532,4,304659,304659,0,0,FALSE,FALSE
1996,8532,5,306977,306977,0,0,FALSE,FALSE
1996,8532,6,305321,305321,0,0,FALSE,FALSE
1996,8532,7,302751,302751,0,0,FALSE,FALSE
1996,8532,8,299389,299389,0,0,FALSE,FALSE
1996,8532,9,295355,295355,0,0,FALSE,FALSE
1996,8532,10,290717,290717,0,0,FALSE,FALSE
1996,8532,11,285549,285549,0,0,FALSE,FALSE
1996,8532,12,280214,280214,0,0,FALSE,FALSE
1996,8532,13,274929,274929,0,0,FALSE,FALSE
1996,8532,14,269668,269668,0,0,FALSE,FALSE
1996,8532,15,264136,264136,0,0,FALSE,FALSE
1996,8532,16,258333,258333,0,0,FALSE,FALSE
1996,8532,17,252985,252985,0,0,FALSE,FALSE
1996,8532,18,248409,248409,0,0,FALSE,FALSE
1996,8532,19,244311,244311,0,0,FALSE,FALSE
1996,8532,20,240099,240099,0,0,FALSE,FALSE
1996,8532,21,235915,235915,0,0,FALSE,FALSE
1996,8532,22,231483,231483,0,0,FALSE,FALSE
1996,8532,23,226613,226613,0,0,FALSE,FALSE
1996,8532,24,221465,221465,0,0,FALSE,FALSE
1996,8532,25,216358,216358,0,0,FALSE,FALSE
1996,8532,26,211204,211204,0,0,FALSE,FALSE
1996,8532,27,206162,206162,0,0,FALSE,FALSE
1996,8532,28,201335,201335,0,0,FALSE,FALSE
1996,8532,29,196614,196614,0,0,FALSE,FALSE
1996,8532,30,191832,191832,0,0,FALSE,FALSE
1996,8532,31,187072,187072,0,0,FALSE,FALSE
1996,8532,32,182030,182030,0,0,FALSE,FALSE
1996,8532,33,176554,176554,0,0,FALSE,FALSE
1996,8532,34,170816,170816,0,0,FALSE,FALSE
1996,8532,35,165104,165104,0,0,FALSE,FALSE
1996,8532,36,159324,159324,0,0,FALSE,FALSE
1996,8532,37,153816,153816,0,0,FALSE,FALSE
1996,8532,38,148766,148766,0,0,FALSE,FALSE
1996,8532,39,143999,143999,0,0,FALSE,FALSE
1996,8532,40,139222,139222,0,0,FALSE,FALSE
1996,8532,41,134582,134582,0,0,FALSE,FALSE
1996,8532,42,129598,129598,0,0,FALSE,FALSE
1996,8532,43,124031,124031,0,0,FALSE,FALSE
1996,8532,44,118162,118162,0,0,FALSE,FALSE
1996,8532,45,112505,112505,0,0,FALSE,FALSE
1996,8532,46,106956,106956,0,0,FALSE,FALSE
1996,8532,47,101871,101871,0,0,FALSE,FALSE
1996,8532,48,97483,97483,0,0,FALSE,FALSE
1996,8532,49,93629,93629,0,0,FALSE,FALSE
1996,8532,50,89864,89864,0,0,FALSE,FALSE
1996,8532,51,86216,86216,0,0,FALSE,FALSE
1996,8532,52,82982,82982,0,0,FALSE,FALSE
1996,8532,53,80245,80245,0,0,FALSE,FALSE
1996,8532,54,77865,77865,0,0,FALSE,FALSE
1996,8532,55,75603,75603,0,0,FALSE,FALSE
1996,8532,56,73488,73488,0,0,FALSE,FALSE
1996,8532,57,71342,71342,0,0,FALSE,FALSE
1996,8532,58,69048,69048,0,0,FALSE,FALSE
1996,8532,59,66658,66658,0,0,FALSE,FALSE
1996,8532,60,64363,64363,0,0,FALSE,FALSE
1996,8532,61,62150,62150,0,0,FALSE,FALSE
1996,8532,62,59781,59781,0,0,FALSE,FALSE
1996,8532,63,57163,57163,0,0,FALSE,FALSE
1996,8532,64,54394,54394,0,0,FALSE,FALSE
1996,8532,65,51650,51650,0,0,FALSE,FALSE
1996,8532,66,48889,48889,0,0,FALSE,FALSE
1996,8532,67,46247,46247,0,0,FALSE,FALSE
1996,8532,68,43810,43810,0,0,FALSE,FALSE
1996,8532,69,41506,41506,0,0,FALSE,FALSE
1996,8532,70,39195,39195,0,0,FALSE,FALSE
1996,8532,71,36931,36931,0,0,FALSE,FALSE
1996,8532,72,34584,34584,0,0,FALSE,FALSE
1996,8532,73,32082,32082,0,0,FALSE,FALSE
1996,8532,74,29508,29508,0,0,FALSE,FALSE
1996,8532,75,27007,27007,0,0,FALSE,FALSE
1996,8532,76,24548,24548,0,0,FALSE,FALSE
1996,8532,77,22235,22235,0,0,FALSE,FALSE
1996,8532,78,20134,20134,0,0,FALSE,FALSE
1996,8532,79,18197,18197,0,0,FALSE,FALSE
1996,8532,80,12649,12651,-2,-0.015809026954391,FALSE,FALSE
1996,8532,81,11662,11662,0,0,FALSE,FALSE
1996,8532,82,10650,10653,-3,-0.0281610813855252,FALSE,FALSE
1996,8532,83,9627,9625,2,0.0207792207792208,FALSE,FALSE
1996,8532,84,8606,8605,1,0.0116211504938989,FALSE,FALSE
1996,8532,85,7601,7601,0,0,FALSE,FALSE
1996,8532,86,6587,6589,-2,-0.0303536196691455,FALSE,FALSE
1996,8532,87,5626,5623,3,0.0533523030410813,FALSE,FALSE
1996,8532,88,4728,4729,-1,-0.0211461196870374,FALSE,FALSE
1996,8532,89,3906,3905,1,0.0256081946222791,FALSE,FALSE
1996,8532,90,3167,3168,-1,-0.0315656565656566,FALSE,FALSE
1996,8532,91,2565,2570,-5,-0.194552529182879,TRUE,FALSE
1996,8532,92,2035,2034,1,0.0491642084562439,FALSE,FALSE
1996,8532,93,1578,1577,1,0.0634115409004439,FALSE,FALSE
1996,8532,94,1193,1193,0,0,FALSE,FALSE
1996,8532,95,878,879,-1,-0.113765642775882,TRUE,FALSE
1996,8532,96,649,646,3,0.464396284829721,TRUE,FALSE
1996,8532,97,469,471,-2,-0.424628450106157,TRUE,FALSE
1996,8532,98,330,331,-1,-0.302114803625378,TRUE,FALSE
1996,8532,99,227,227,0,0,FALSE,FALSE
1996,8532,100,151,151,0,0,FALSE,FALSE
1996,8532,101,97,98,-1,-1.02040816326531,TRUE,FALSE
1996,8532,102,61,61,0,0,FALSE,FALSE
1996,8532,103,37,39,-2,-5.12820512820513,TRUE,FALSE
1996,8532,104,21,21,0,0,FALSE,FALSE
1996,8532,105,12,11,1,9.09090909090909,TRUE,FALSE
1996,8532,106,6,4,2,50,TRUE,FALSE
1996,8532,107,3,1,2,200,TRUE,FALSE
1996,8532,108,2,0,2,,FALSE,FALSE
1996,8532,109,1,0,1,,FALSE,FALSE
1996,8532,110,1,0,1,,FALSE,FALSE
1997,8507,0,312737,312737,0,0,FALSE,FALSE
1997,8507,1,312530,312530,0,0,FALSE,FALSE
1997,8507,2,314005,314005,0,0,FALSE,FALSE
1997,8507,3,315384,315384,0,0,FALSE,FALSE
1997,8507,4,316411,316411,0,0,FALSE,FALSE
1997,8507,5,317296,317296,0,0,FALSE,FALSE
1997,8507,6,316344,316344,0,0,FALSE,FALSE
1997,8507,7,314667,314667,0,0,FALSE,FALSE
1997,8507,8,312327,312327,0,0,FALSE,FALSE
1997,8507,9,309389,309389,0,0,FALSE,FALSE
1997,8507,10,305897,305897,0,0,FALSE,FALSE
1997,8507,11,301899,301899,0,0,FALSE,FALSE
1997,8507,12,297536,297536,0,0,FALSE,FALSE
1997,8507,13,292901,292901,0,0,FALSE,FALSE
1997,8507,14,288010,288010,0,0,FALSE,FALSE
1997,8507,15,282776,282776,0,0,FALSE,FALSE
1997,8507,16,277209,277209,0,0,FALSE,FALSE
1997,8507,17,271640,271640,0,0,FALSE,FALSE
1997,8507,18,266222,266222,0,0,FALSE,FALSE
1997,8507,19,260842,260842,0,0,FALSE,FALSE
1997,8507,20,255268,255268,0,0,FALSE,FALSE
1997,8507,21,249597,249597,0,0,FALSE,FALSE
1997,8507,22,243640,243640,0,0,FALSE,FALSE
1997,8507,23,237294,237294,0,0,FALSE,FALSE
1997,8507,24,230695,230695,0,0,FALSE,FALSE
1997,8507,25,224081,224081,0,0,FALSE,FALSE
1997,8507,26,217414,217414,0,0,FALSE,FALSE
1997,8507,27,210855,210855,0,0,FALSE,FALSE
1997,8507,28,204514,204514,0,0,FALSE,FALSE
1997,8507,29,198329,198329,0,0,FALSE,FALSE
