year_id,age,sex_id,dept_sum,nat_pop,diff,diff_pct,flag_diff
2002,55,8507,79917,79917,0,0,FALSE
2002,55,8532,88522,88522,0,0,FALSE
2002,56,8507,75771,75771,0,0,FALSE
2002,56,8532,83969,83969,0,0,FALSE
2002,57,8507,72186,72186,0,0,FALSE
2002,57,8532,80091,80091,0,0,FALSE
2002,58,8507,69361,69361,0,0,FALSE
2002,58,8532,77172,77172,0,0,FALSE
2002,59,8507,67061,67061,0,0,FALSE
2002,59,8532,74904,74904,0,0,FALSE
2002,60,8507,64838,64838,0,0,FALSE
2002,60,8532,72683,72683,0,0,FALSE
2002,61,8507,62767,62767,0,0,FALSE
2002,61,8532,70621,70621,0,0,FALSE
2002,62,8507,60621,60621,0,0,FALSE
2002,62,8532,68452,68452,0,0,FALSE
2002,63,8507,58236,58236,0,0,FALSE
2002,63,8532,65983,65983,0,0,FALSE
2002,64,8507,55702,55702,0,0,FALSE
2002,64,8532,63326,63326,0,0,FALSE
2002,65,8507,53288,53288,0,0,FALSE
2002,65,8532,60804,60804,0,0,FALSE
2002,66,8507,50961,50961,0,0,FALSE
2002,66,8532,58369,58369,0,0,FALSE
2002,67,8507,48519,48519,0,0,FALSE
2002,67,8532,55825,55825,0,0,FALSE
2002,68,8507,45897,45897,0,0,FALSE
2002,68,8532,53111,53111,0,0,FALSE
2002,69,8507,43167,43167,0,0,FALSE
2002,69,8532,50292,50292,0,0,FALSE
2002,70,8507,40463,40463,0,0,FALSE
2002,70,8532,47488,47488,0,0,FALSE
2002,71,8507,37756,37756,0,0,FALSE
2002,71,8532,44671,44671,0,0,FALSE
2002,72,8507,35126,35126,0,0,FALSE
2002,72,8532,41923,41923,0,0,FALSE
2002,73,8507,32622,32622,0,0,FALSE
2002,73,8532,39297,39297,0,0,FALSE
2002,74,8507,30209,30209,0,0,FALSE
2002,74,8532,36752,36752,0,0,FALSE
2002,75,8507,27827,27827,0,0,FALSE
2002,75,8532,34219,34219,0,0,FALSE
2002,76,8507,25525,25525,0,0,FALSE
2002,76,8532,31745,31745,0,0,FALSE
2002,77,8507,23157,23157,0,0,FALSE
2002,77,8532,29190,29190,0,0,FALSE
2002,78,8507,20656,20656,0,0,FALSE
2002,78,8532,26486,26486,0,0,FALSE
2002,79,8507,18118,18118,0,0,FALSE
2002,79,8532,23724,23724,0,0,FALSE
2002,80,8507,11606,11606,0,0,FALSE
2002,80,8532,15318,15318,0,0,FALSE
2002,81,8507,10598,10598,0,0,FALSE
2002,81,8532,14302,14302,0,0,FALSE
2002,82,8507,9583,9583,0,0,FALSE
2002,82,8532,13250,13250,0,0,FALSE
2002,83,8507,8581,8581,0,0,FALSE
2002,83,8532,12163,12163,0,0,FALSE
2002,84,8507,7599,7599,0,0,FALSE
2002,84,8532,11067,11067,0,0,FALSE
2002,85,8507,6650,6650,0,0,FALSE
2002,85,8532,9960,9960,0,0,FALSE
2002,86,8507,5722,5722,0,0,FALSE
2002,86,8532,8807,8807,0,0,FALSE
2002,87,8507,4856,4856,0,0,FALSE
2002,87,8532,7691,7691,0,0,FALSE
2002,88,8507,4058,4058,0,0,FALSE
2002,88,8532,6616,6616,0,0,FALSE
2002,89,8507,3339,3339,0,0,FALSE
2002,89,8532,5610,5610,0,0,FALSE
2002,90,8507,2699,2699,0,0,FALSE
2002,90,8532,4673,4673,0,0,FALSE
2002,91,8507,2169,2169,0,0,FALSE
2002,91,8532,3880,3880,0,0,FALSE
2002,92,8507,1708,1708,0,0,FALSE
2002,92,8532,3165,3165,0,0,FALSE
2002,93,8507,1317,1317,0,0,FALSE
2002,93,8532,2524,2524,0,0,FALSE
2002,94,8507,994,994,0,0,FALSE
2002,94,8532,1966,1966,0,0,FALSE
2002,95,8507,735,735,0,0,FALSE
2002,95,8532,1495,1495,0,0,FALSE
2002,96,8507,541,541,0,0,FALSE
2002,96,8532,1138,1138,0,0,FALSE
2002,97,8507,390,390,0,0,FALSE
2002,97,8532,846,846,0,0,FALSE
2002,98,8507,277,277,0,0,FALSE
2002,98,8532,616,616,0,0,FALSE
2002,99,8507,190,190,0,0,FALSE
2002,99,8532,433,433,0,0,FALSE
2002,100,8507,127,127,0,0,FALSE
2002,100,8532,297,297,0,0,FALSE
2002,101,8507,84,84,0,0,FALSE
2002,101,8532,201,201,0,0,FALSE
2002,102,8507,51,51,0,0,FALSE
2002,102,8532,128,128,0,0,FALSE
2002,103,8507,30,30,0,0,FALSE
2002,103,8532,84,84,0,0,FALSE
2002,104,8507,15,15,0,0,FALSE
2002,104,8532,47,47,0,0,FALSE
2002,105,8507,11,11,0,0,FALSE
2002,105,8532,25,25,0,0,FALSE
2002,106,8507,2,2,0,0,FALSE
2002,106,8532,13,13,0,0,FALSE
2002,107,8507,1,1,0,0,FALSE
2002,107,8532,6,6,0,0,FALSE
2002,108,8507,0,0,0,,FALSE
2002,108,8532,1,1,0,0,FALSE
2002,109,8507,0,0,0,,FALSE
2002,109,8532,0,0,0,,FALSE
2002,110,8507,0,0,0,,FALSE
2002,110,8532,0,0,0,,FALSE
2003,0,8507,300601,300601,0,0,FALSE
2003,0,8532,288447,288447,0,0,FALSE
2003,1,8507,298993,298993,0,0,FALSE
2003,1,8532,287071,287071,0,0,FALSE
2003,2,8507,299241,299241,0,0,FALSE
2003,2,8532,287556,287556,0,0,FALSE
2003,3,8507,300228,300228,0,0,FALSE
2003,3,8532,288890,288890,0,0,FALSE
2003,4,8507,301735,301735,0,0,FALSE
2003,4,8532,290700,290700,0,0,FALSE
2003,5,8507,302225,302225,0,0,FALSE
2003,5,8532,290459,290459,0,0,FALSE
2003,6,8507,304255,304255,0,0,FALSE
2003,6,8532,292397,292397,0,0,FALSE
2003,7,8507,306442,306442,0,0,FALSE
2003,7,8532,294491,294491,0,0,FALSE
2003,8,8507,308578,308578,0,0,FALSE
2003,8,8532,296541,296541,0,0,FALSE
2003,9,8507,310455,310455,0,0,FALSE
2003,9,8532,298349,298349,0,0,FALSE
2003,10,8507,312238,312238,0,0,FALSE
2003,10,8532,300089,300089,0,0,FALSE
2003,11,8507,314095,314095,0,0,FALSE
2003,11,8532,301936,301936,0,0,FALSE
2003,12,8507,313941,313941,0,0,FALSE
2003,12,8532,301818,301818,0,0,FALSE
2003,13,8507,310820,310820,0,0,FALSE
2003,13,8532,298784,298784,0,0,FALSE
2003,14,8507,305646,305646,0,0,FALSE
2003,14,8532,293759,293759,0,0,FALSE
2003,15,8507,300358,300358,0,0,FALSE
2003,15,8532,288668,288668,0,0,FALSE
2003,16,8507,294646,294646,0,0,FALSE
2003,16,8532,283186,283186,0,0,FALSE
2003,17,8507,288812,288812,0,0,FALSE
2003,17,8532,277741,277741,0,0,FALSE
2003,18,8507,283228,283228,0,0,FALSE
2003,18,8532,272760,272760,0,0,FALSE
2003,19,8507,277754,277754,0,0,FALSE
2003,19,8532,268041,268041,0,0,FALSE
2003,20,8507,271858,271858,0,0,FALSE
2003,20,8532,262948,262948,0,0,FALSE
2003,21,8507,265629,265629,0,0,FALSE
2003,21,8532,257604,257604,0,0,FALSE
2003,22,8507,259633,259633,0,0,FALSE
2003,22,8532,252464,252464,0,0,FALSE
2003,23,8507,254099,254099,0,0,FALSE
2003,23,8532,247694,247694,0,0,FALSE
2003,24,8507,248846,248846,0,0,FALSE
2003,24,8532,243172,243172,0,0,FALSE
2003,25,8507,243470,243470,0,0,FALSE
2003,25,8532,238592,238592,0,0,FALSE
2003,26,8507,238056,238056,0,0,FALSE
2003,26,8532,233991,233991,0,0,FALSE
2003,27,8507,232576,232576,0,0,FALSE
2003,27,8532,229492,229492,0,0,FALSE
2003,28,8507,226981,226981,0,0,FALSE
2003,28,8532,225119,225119,0,0,FALSE
2003,29,8507,221304,221304,0,0,FALSE
2003,29,8532,220819,220819,0,0,FALSE
2003,30,8507,215662,215662,0,0,FALSE
2003,30,8532,216502,216502,0,0,FALSE
2003,31,8507,210062,210062,0,0,FALSE
2003,31,8532,212170,212170,0,0,FALSE
2003,32,8507,204356,204356,0,0,FALSE
2003,32,8532,207780,207780,0,0,FALSE
2003,33,8507,198490,198490,0,0,FALSE
2003,33,8532,203296,203296,0,0,FALSE
2003,34,8507,192544,192544,0,0,FALSE
2003,34,8532,198717,198717,0,0,FALSE
2003,35,8507,186624,186624,0,0,FALSE
2003,35,8532,194104,194104,0,0,FALSE
2003,36,8507,180676,180676,0,0,FALSE
2003,36,8532,189476,189476,0,0,FALSE
2003,37,8507,174975,174975,0,0,FALSE
2003,37,8532,184607,184607,0,0,FALSE
2003,38,8507,169658,169658,0,0,FALSE
2003,38,8532,179398,179398,0,0,FALSE
2003,39,8507,164588,164588,0,0,FALSE
2003,39,8532,173959,173959,0,0,FALSE
2003,40,8507,159513,159513,0,0,FALSE
2003,40,8532,168516,168516,0,0,FALSE
2003,41,8507,154516,154516,0,0,FALSE
2003,41,8532,163054,163054,0,0,FALSE
2003,42,8507,149357,149357,0,0,FALSE
2003,42,8532,157571,157571,0,0,FALSE
2003,43,8507,143901,143901,0,0,FALSE
2003,43,8532,152099,152099,0,0,FALSE
2003,44,8507,138280,138280,0,0,FALSE
2003,44,8532,146655,146655,0,0,FALSE
2003,45,8507,132755,132755,0,0,FALSE
2003,45,8532,141199,141199,0,0,FALSE
2003,46,8507,127270,127270,0,0,FALSE
2003,46,8532,135710,135710,0,0,FALSE
2003,47,8507,121948,121948,0,0,FALSE
2003,47,8532,130454,130454,0,0,FALSE
2003,48,8507,116879,116879,0,0,FALSE
2003,48,8532,125550,125550,0,0,FALSE
2003,49,8507,111994,111994,0,0,FALSE
2003,49,8532,120877,120877,0,0,FALSE
2003,50,8507,107203,107203,0,0,FALSE
2003,50,8532,116286,116286,0,0,FALSE
2003,51,8507,102598,102598,0,0,FALSE
2003,51,8532,111918,111918,0,0,FALSE
2003,52,8507,97866,97866,0,0,FALSE
2003,52,8532,107210,107210,0,0,FALSE
2003,53,8507,92864,92864,0,0,FALSE
2003,53,8532,101901,101901,0,0,FALSE
2003,54,8507,87793,87793,0,0,FALSE
2003,54,8532,96318,96318,0,0,FALSE
2003,55,8507,82919,82919,0,0,FALSE
2003,55,8532,90964,90964,0,0,FALSE
2003,56,8507,78113,78113,0,0,FALSE
2003,56,8532,85636,85636,0,0,FALSE
2003,57,8507,74024,74024,0,0,FALSE
2003,57,8532,81193,81193,0,0,FALSE
2003,58,8507,70981,70981,0,0,FALSE
2003,58,8532,78083,78083,0,0,FALSE
2003,59,8507,68650,68650,0,0,FALSE
2003,59,8532,75865,75865,0,0,FALSE
2003,60,8507,66357,66357,0,0,FALSE
2003,60,8532,73646,73646,0,0,FALSE
2003,61,8507,64220,64220,0,0,FALSE
2003,61,8532,71592,71592,0,0,FALSE
2003,62,8507,62024,62024,0,0,FALSE
2003,62,8532,69422,69422,0,0,FALSE
2003,63,8507,59589,59589,0,0,FALSE
2003,63,8532,66901,66901,0,0,FALSE
2003,64,8507,57013,57013,0,0,FALSE
2003,64,8532,64170,64170,0,0,FALSE
2003,65,8507,54581,54581,0,0,FALSE
2003,65,8532,61609,61609,0,0,FALSE
2003,66,8507,52250,52250,0,0,FALSE
2003,66,8532,59153,59153,0,0,FALSE
2003,67,8507,49831,49831,0,0,FALSE
2003,67,8532,56623,56623,0,0,FALSE
2003,68,8507,47263,47263,0,0,FALSE
2003,68,8532,53974,53974,0,0,FALSE
2003,69,8507,44605,44605,0,0,FALSE
2003,69,8532,51250,51250,0,0,FALSE
2003,70,8507,41970,41970,0,0,FALSE
2003,70,8532,48539,48539,0,0,FALSE
2003,71,8507,39335,39335,0,0,FALSE
2003,71,8532,45823,45823,0,0,FALSE
2003,72,8507,36743,36743,0,0,FALSE
2003,72,8532,43144,43144,0,0,FALSE
2003,73,8507,34226,34226,0,0,FALSE
2003,73,8532,40535,40535,0,0,FALSE
2003,74,8507,31761,31761,0,0,FALSE
2003,74,8532,37969,37969,0,0,FALSE
2003,75,8507,29326,29326,0,0,FALSE
2003,75,8532,35417,35417,0,0,FALSE
2003,76,8507,26972,26972,0,0,FALSE
2003,76,8532,32918,32918,0,0,FALSE
2003,77,8507,24511,24511,0,0,FALSE
2003,77,8532,30330,30330,0,0,FALSE
2003,78,8507,21864,21864,0,0,FALSE
2003,78,8532,27593,27593,0,0,FALSE
2003,79,8507,19146,19146,0,0,FALSE
2003,79,8532,24793,24793,0,0,FALSE
2003,80,8507,12008,12008,0,0,FALSE
2003,80,8532,15914,15914,0,0,FALSE
2003,81,8507,10983,10983,0,0,FALSE
2003,81,8532,14886,14886,0,0,FALSE
2003,82,8507,9955,9955,0,0,FALSE
2003,82,8532,13818,13818,0,0,FALSE
2003,83,8507,8935,8935,0,0,FALSE
2003,83,8532,12720,12720,0,0,FALSE
2003,84,8507,7927,7927,0,0,FALSE
2003,84,8532,11596,11596,0,0,FALSE
2003,85,8507,6957,6957,0,0,FALSE
2003,85,8532,10469,10469,0,0,FALSE
2003,86,8507,6004,6004,0,0,FALSE
2003,86,8532,9289,9289,0,0,FALSE
2003,87,8507,5112,5112,0,0,FALSE
2003,87,8532,8137,8137,0,0,FALSE
2003,88,8507,4290,4290,0,0,FALSE
2003,88,8532,7031,7031,0,0,FALSE
2003,89,8507,3543,3543,0,0,FALSE
2003,89,8532,5983,5983,0,0,FALSE
2003,90,8507,2875,2875,0,0,FALSE
2003,90,8532,5007,5007,0,0,FALSE
2003,91,8507,2323,2323,0,0,FALSE
2003,91,8532,4172,4172,0,0,FALSE
2003,92,8507,1835,1835,0,0,FALSE
2003,92,8532,3418,3418,0,0,FALSE
2003,93,8507,1424,1424,0,0,FALSE
2003,93,8532,2737,2737,0,0,FALSE
2003,94,8507,1081,1081,0,0,FALSE
2003,94,8532,2143,2143,0,0,FALSE
2003,95,8507,802,802,0,0,FALSE
2003,95,8532,1637,1637,0,0,FALSE
2003,96,8507,593,593,0,0,FALSE
2003,96,8532,1253,1253,0,0,FALSE
2003,97,8507,430,430,0,0,FALSE
2003,97,8532,936,936,0,0,FALSE
2003,98,8507,306,306,0,0,FALSE
2003,98,8532,682,682,0,0,FALSE
2003,99,8507,210,210,0,0,FALSE
2003,99,8532,486,486,0,0,FALSE
2003,100,8507,145,145,0,0,FALSE
2003,100,8532,334,334,0,0,FALSE
2003,101,8507,92,92,0,0,FALSE
2003,101,8532,225,225,0,0,FALSE
2003,102,8507,60,60,0,0,FALSE
2003,102,8532,147,147,0,0,FALSE
2003,103,8507,35,35,0,0,FALSE
2003,103,8532,93,93,0,0,FALSE
2003,104,8507,20,20,0,0,FALSE
2003,104,8532,57,57,0,0,FALSE
2003,105,8507,10,10,0,0,FALSE
2003,105,8532,34,34,0,0,FALSE
2003,106,8507,5,5,0,0,FALSE
2003,106,8532,17,17,0,0,FALSE
2003,107,8507,2,2,0,0,FALSE
2003,107,8532,9,9,0,0,FALSE
2003,108,8507,0,0,0,,FALSE
2003,108,8532,2,2,0,0,FALSE
2003,109,8507,0,0,0,,FALSE
2003,109,8532,1,1,0,0,FALSE
2003,110,8507,0,0,0,,FALSE
2003,110,8532,1,1,0,0,FALSE
2004,0,8507,300822,300822,0,0,FALSE
2004,0,8532,288908,288908,0,0,FALSE
2004,1,8507,298501,298501,0,0,FALSE
2004,1,8532,286886,286886,0,0,FALSE
2004,2,8507,297940,297940,0,0,FALSE
2004,2,8532,286684,286684,0,0,FALSE
2004,3,8507,298129,298129,0,0,FALSE
2004,3,8532,287350,287350,0,0,FALSE
2004,4,8507,298919,298919,0,0,FALSE
2004,4,8532,288547,288547,0,0,FALSE
2004,5,8507,298402,298402,0,0,FALSE
2004,5,8532,286881,286881,0,0,FALSE
2004,6,8507,300413,300413,0,0,FALSE
2004,6,8532,288741,288741,0,0,FALSE
2004,7,8507,302833,302833,0,0,FALSE
2004,7,8532,291016,291016,0,0,FALSE
2004,8,8507,305403,305403,0,0,FALSE
2004,8,8532,293459,293459,0,0,FALSE
2004,9,8507,307863,307863,0,0,FALSE
2004,9,8532,295821,295821,0,0,FALSE
2004,10,8507,310376,310376,0,0,FALSE
2004,10,8532,298273,298273,0,0,FALSE
2004,11,8507,313105,313105,0,0,FALSE
2004,11,8532,300985,300985,0,0,FALSE
2004,12,8507,313680,313680,0,0,FALSE
2004,12,8532,301618,301618,0,0,FALSE
2004,13,8507,311004,311004,0,0,FALSE
2004,13,8532,299088,299088,0,0,FALSE
2004,14,8507,306077,306077,0,0,FALSE
2004,14,8532,294401,294401,0,0,FALSE
2004,15,8507,301091,301091,0,0,FALSE
2004,15,8532,289698,289698,0,0,FALSE
2004,16,8507,295703,295703,0,0,FALSE
2004,16,8532,284612,284612,0,0,FALSE
2004,17,8507,290065,290065,0,0,FALSE
2004,17,8532,279496,279496,0,0,FALSE
2004,18,8507,284502,284502,0,0,FALSE
2004,18,8532,274760,274760,0,0,FALSE
2004,19,8507,278930,278930,0,0,FALSE
2004,19,8532,270215,270215,0,0,FALSE
2004,20,8507,272935,272935,0,0,FALSE
2004,20,8532,265277,265277,0,0,FALSE
2004,21,8507,266590,266590,0,0,FALSE
2004,21,8532,260083,260083,0,0,FALSE
2004,22,8507,260495,260495,0,0,FALSE
2004,22,8532,254965,254965,0,0,FALSE
2004,23,8507,254908,254908,0,0,FALSE
2004,23,8532,250037,250037,0,0,FALSE
2004,24,8507,249646,249646,0,0,FALSE
2004,24,8532,245252,245252,0,0,FALSE
2004,25,8507,244245,244245,0,0,FALSE
2004,25,8532,240410,240410,0,0,FALSE
2004,26,8507,238769,238769,0,0,FALSE
2004,26,8532,235502,235502,0,0,FALSE
2004,27,8507,233386,233386,0,0,FALSE
2004,27,8532,230869,230869,0,0,FALSE
2004,28,8507,228123,228123,0,0,FALSE
2004,28,8532,226648,226648,0,0,FALSE
2004,29,8507,222922,222922,0,0,FALSE
2004,29,8532,222681,222681,0,0,FALSE
2004,30,8507,217739,217739,0,0,FALSE
2004,30,8532,218666,218666,0,0,FALSE
2004,31,8507,212644,212644,0,0,FALSE
2004,31,8532,214655,214655,0,0,FALSE
2004,32,8507,207269,207269,0,0,FALSE
2004,32,8532,210502,210502,0,0,FALSE
2004,33,8507,201448,201448,0,0,FALSE
2004,33,8532,206100,206100,0,0,FALSE
2004,34,8507,195370,195370,0,0,FALSE
2004,34,8532,201508,201508,0,0,FALSE
2004,35,8507,189345,189345,0,0,FALSE
2004,35,8532,196902,196902,0,0,FALSE
2004,36,8507,183253,183253,0,0,FALSE
2004,36,8532,192264,192264,0,0,FALSE
2004,37,8507,177546,177546,0,0,FALSE
2004,37,8532,187444,187444,0,0,FALSE
2004,38,8507,172461,172461,0,0,FALSE
2004,38,8532,182392,182392,0,0,FALSE
2004,39,8507,167761,167761,0,0,FALSE
2004,39,8532,177163,177163,0,0,FALSE
2004,40,8507,163018,163018,0,0,FALSE
2004,40,8532,171915,171915,0,0,FALSE
2004,41,8507,158381,158381,0,0,FALSE
2004,41,8532,166675,166675,0,0,FALSE
2004,42,8507,153397,153397,0,0,FALSE
2004,42,8532,161261,161261,0,0,FALSE
2004,43,8507,147820,147820,0,0,FALSE
2004,43,8532,155617,155617,0,0,FALSE
2004,44,8507,141901,141901,0,0,FALSE
2004,44,8532,149863,149863,0,0,FALSE
2004,45,8507,136095,136095,0,0,FALSE
2004,45,8532,144103,144103,0,0,FALSE
2004,46,8507,130266,130266,0,0,FALSE
2004,46,8532,138241,138241,0,0,FALSE
2004,47,8507,124818,124818,0,0,FALSE
2004,47,8532,132857,132857,0,0,FALSE
2004,48,8507,119984,119984,0,0,FALSE
2004,48,8532,128226,128226,0,0,FALSE
2004,49,8507,115543,115543,0,0,FALSE
2004,49,8532,124058,124058,0,0,FALSE
2004,50,8507,111132,111132,0,0,FALSE
2004,50,8532,119908,119908,0,0,FALSE
2004,51,8507,106935,106935,0,0,FALSE
2004,51,8532,116021,116021,0,0,FALSE
2004,52,8507,102344,102344,0,0,FALSE
2004,52,8532,111484,111484,0,0,FALSE
2004,53,8507,97058,97058,0,0,FALSE
2004,53,8532,105849,105849,0,0,FALSE
2004,54,8507,91432,91432,0,0,FALSE
2004,54,8532,99626,99626,0,0,FALSE
2004,55,8507,86051,86051,0,0,FALSE
2004,55,8532,93684,93684,0,0,FALSE
2004,56,8507,80715,80715,0,0,FALSE
2004,56,8532,87743,87743,0,0,FALSE
2004,57,8507,76195,76195,0,0,FALSE
2004,57,8532,82822,82822,0,0,FALSE
2004,58,8507,72907,72907,0,0,FALSE
2004,58,8532,79481,79481,0,0,FALSE
2004,59,8507,70458,70458,0,0,FALSE
2004,59,8532,77196,77196,0,0,FALSE
2004,60,8507,68015,68015,0,0,FALSE
2004,60,8532,74873,74873,0,0,FALSE
2004,61,8507,65727,65727,0,0,FALSE
2004,61,8532,72717,72717,0,0,FALSE
2004,62,8507,63421,63421,0,0,FALSE
2004,62,8532,70464,70464,0,0,FALSE
2004,63,8507,60920,60920,0,0,FALSE
2004,63,8532,67867,67867,0,0,FALSE
2004,64,8507,58314,58314,0,0,FALSE
2004,64,8532,65072,65072,0,0,FALSE
2004,65,8507,55869,55869,0,0,FALSE
2004,65,8532,62471,62471,0,0,FALSE
2004,66,8507,53536,53536,0,0,FALSE
2004,66,8532,59990,59990,0,0,FALSE
2004,67,8507,51139,51139,0,0,FALSE
2004,67,8532,57471,57471,0,0,FALSE
2004,68,8507,48617,48617,0,0,FALSE
2004,68,8532,54878,54878,0,0,FALSE
2004,69,8507,46018,46018,0,0,FALSE
2004,69,8532,52238,52238,0,0,FALSE
2004,70,8507,43444,43444,0,0,FALSE
2004,70,8532,49614,49614,0,0,FALSE
2004,71,8507,40874,40874,0,0,FALSE
2004,71,8532,46993,46993,0,0,FALSE
2004,72,8507,38317,38317,0,0,FALSE
2004,72,8532,44380,44380,0,0,FALSE
2004,73,8507,35787,35787,0,0,FALSE
2004,73,8532,41781,41781,0,0,FALSE
2004,74,8507,33273,33273,0,0,FALSE
2004,74,8532,39191,39191,0,0,FALSE
2004,75,8507,30789,30789,0,0,FALSE
2004,75,8532,36616,36616,0,0,FALSE
2004,76,8507,28385,28385,0,0,FALSE
2004,76,8532,34085,34085,0,0,FALSE
2004,77,8507,25841,25841,0,0,FALSE
2004,77,8532,31466,31466,0,0,FALSE
2004,78,8507,23065,23065,0,0,FALSE
2004,78,8532,28701,28701,0,0,FALSE
2004,79,8507,20190,20190,0,0,FALSE
2004,79,8532,25869,25869,0,0,FALSE
2004,80,8507,12506,12506,0,0,FALSE
2004,80,8532,16536,16536,0,0,FALSE
2004,81,8507,11462,11462,0,0,FALSE
2004,81,8532,15498,15498,0,0,FALSE
2004,82,8507,10406,10406,0,0,FALSE
2004,82,8532,14416,14416,0,0,FALSE
2004,83,8507,9356,9356,0,0,FALSE
2004,83,8532,13296,13296,0,0,FALSE
2004,84,8507,8324,8324,0,0,FALSE
2004,84,8532,12157,12157,0,0,FALSE
2004,85,8507,7324,7324,0,0,FALSE
2004,85,8532,11003,11003,0,0,FALSE
2004,86,8507,6341,6341,0,0,FALSE
2004,86,8532,9793,9793,0,0,FALSE
2004,87,8507,5416,5416,0,0,FALSE
2004,87,8532,8611,8611,0,0,FALSE
2004,88,8507,4560,4560,0,0,FALSE
2004,88,8532,7468,7468,0,0,FALSE
2004,89,8507,3781,3781,0,0,FALSE
2004,89,8532,6378,6378,0,0,FALSE
2004,90,8507,3081,3081,0,0,FALSE
2004,90,8532,5363,5363,0,0,FALSE
2004,91,8507,2495,2495,0,0,FALSE
2004,91,8532,4489,4489,0,0,FALSE
2004,92,8507,1985,1985,0,0,FALSE
2004,92,8532,3689,3689,0,0,FALSE
2004,93,8507,1548,1548,0,0,FALSE
2004,93,8532,2971,2971,0,0,FALSE
2004,94,8507,1180,1180,0,0,FALSE
2004,94,8532,2338,2338,0,0,FALSE
2004,95,8507,880,880,0,0,FALSE
2004,95,8532,1800,1800,0,0,FALSE
2004,96,8507,655,655,0,0,FALSE
2004,96,8532,1381,1381,0,0,FALSE
2004,97,8507,477,477,0,0,FALSE
2004,97,8532,1039,1039,0,0,FALSE
2004,98,8507,340,340,0,0,FALSE
2004,98,8532,761,761,0,0,FALSE
2004,99,8507,239,239,0,0,FALSE
2004,99,8532,543,543,0,0,FALSE
2004,100,8507,163,163,0,0,FALSE
2004,100,8532,376,376,0,0,FALSE
2004,101,8507,106,106,0,0,FALSE
2004,101,8532,258,258,0,0,FALSE
2004,102,8507,70,70,0,0,FALSE
2004,102,8532,169,169,0,0,FALSE
2004,103,8507,43,43,0,0,FALSE
2004,103,8532,106,106,0,0,FALSE
2004,104,8507,25,25,0,0,FALSE
2004,104,8532,65,65,0,0,FALSE
2004,105,8507,12,12,0,0,FALSE
2004,105,8532,39,39,0,0,FALSE
2004,106,8507,7,7,0,0,FALSE
2004,106,8532,18,18,0,0,FALSE
2004,107,8507,2,2,0,0,FALSE
2004,107,8532,10,10,0,0,FALSE
2004,108,8507,0,0,0,,FALSE
2004,108,8532,4,4,0,0,FALSE
2004,109,8507,0,0,0,,FALSE
2004,109,8532,1,1,0,0,FALSE
2004,110,8507,0,0,0,,FALSE
2004,110,8532,1,1,0,0,FALSE
2005,0,8507,300999,300999,0,0,FALSE
2005,0,8532,289486,289486,0,0,FALSE
2005,1,8507,298370,298370,0,0,FALSE
2005,1,8532,287167,287167,0,0,FALSE
2005,2,8507,297294,297294,0,0,FALSE
2005,2,8532,286473,286473,0,0,FALSE
2005,3,8507,296871,296871,0,0,FALSE
2005,3,8532,286540,286540,0,0,FALSE
2005,4,8507,297016,297016,0,0,FALSE
2005,4,8532,287088,287088,0,0,FALSE
2005,5,8507,295561,295561,0,0,FALSE
2005,5,8532,284139,284139,0,0,FALSE
2005,6,8507,297380,297380,0,0,FALSE
2005,6,8532,285785,285785,0,0,FALSE
2005,7,8507,299780,299780,0,0,FALSE
2005,7,8532,288039,288039,0,0,FALSE
2005,8,8507,302483,302483,0,0,FALSE
2005,8,8532,290624,290624,0,0,FALSE
2005,9,8507,305207,305207,0,0,FALSE
2005,9,8532,293261,293261,0,0,FALSE
2005,10,8507,308081,308081,0,0,FALSE
2005,10,8532,296110,296110,0,0,FALSE
2005,11,8507,311233,311233,0,0,FALSE
2005,11,8532,299330,299330,0,0,FALSE
2005,12,8507,312338,312338,0,0,FALSE
2005,12,8532,300456,300456,0,0,FALSE
2005,13,8507,310300,310300,0,0,FALSE
2005,13,8532,298334,298334,0,0,FALSE
2005,14,8507,306064,306064,0,0,FALSE
2005,14,8532,293999,293999,0,0,FALSE
2005,15,8507,301778,301778,0,0,FALSE
2005,15,8532,289689,289689,0,0,FALSE
2005,16,8507,297140,297140,0,0,FALSE
2005,16,8532,285019,285019,0,0,FALSE
2005,17,8507,291982,291982,0,0,FALSE
2005,17,8532,280251,280251,0,0,FALSE
2005,18,8507,286480,286480,0,0,FALSE
2005,18,8532,275762,275762,0,0,FALSE
2005,19,8507,280694,280694,0,0,FALSE
2005,19,8532,271387,271387,0,0,FALSE
2005,20,8507,274510,274510,0,0,FALSE
2005,20,8532,266613,266613,0,0,FALSE
2005,21,8507,267961,267961,0,0,FALSE
2005,21,8532,261585,261585,0,0,FALSE
2005,22,8507,261674,261674,0,0,FALSE
2005,22,8532,256556,256556,0,0,FALSE
2005,23,8507,255958,255958,0,0,FALSE
2005,23,8532,251616,251616,0,0,FALSE
2005,24,8507,250615,250615,0,0,FALSE
2005,24,8532,246759,246759,0,0,FALSE
2005,25,8507,245102,245102,0,0,FALSE
2005,25,8532,241839,241839,0,0,FALSE
2005,26,8507,239480,239480,0,0,FALSE
2005,26,8532,236829,236829,0,0,FALSE
2005,27,8507,234080,234080,0,0,FALSE
2005,27,8532,232180,232180,0,0,FALSE
2005,28,8507,228999,228999,0,0,FALSE
2005,28,8532,228085,228085,0,0,FALSE
2005,29,8507,224104,224104,0,0,FALSE
